Time	stat-140324-215045-1.txt	stat-140324-215400-2.txt	stat-140324-215740-3.txt	stat-140324-220048-4.txt	stat-140324-220727-5.txt	stat-140324-221443-6.txt	stat-140324-221754-7.txt	stat-140324-222108-8.txt	stat-140324-222754-9.txt	stat-140324-223355-10.txt	stat-140324-224244-11.txt	stat-140324-224605-12.txt	stat-140324-224929-13.txt	stat-140326-131558-14.txt	stat-140326-131856-15.txt	stat-140326-132316-16.txt
89	0	-	0	-	0	12	0	0	0	0	14	-	0	0	-	0	
90	0	-	0	-	0	42	0	0	0	0	2	-	0	0	-	0	
91	0	-	0	-	0	18	0	0	0	0	0	-	0	0	-	0	
92	0	-	0	-	0	32	0	0	0	0	2	-	0	0	-	0	
93	0	-	0	-	0	32	0	0	0	0	0	-	0	0	-	0	
94	0	-	0	-	0	34	0	0	2	0	0	-	0	0	-	0	
95	0	-	0	-	0	46	0	0	-	0	0	-	0	0	-	0	
96	0	-	0	-	2	26	0	0	-	0	0	-	0	0	-	0	
97	0	-	0	-	-	16	0	0	-	0	0	-	0	2	-	0	
98	0	-	0	-	-	34	0	0	-	0	0	-	0	-	-	2	
99	0	-	2	-	-	50	0	0	-	0	0	-	0	-	-	-	
100	0	-	-	-	-	32	0	0	-	0	0	-	0	-	-	-	
101	0	-	-	-	-	36	0	0	-	0	0	-	0	-	-	-	
102	0	-	-	-	-	20	0	0	-	0	0	-	0	-	-	-	
103	0	-	-	-	-	0	0	0	-	0	0	-	0	-	-	-	
104	0	-	-	-	-	0	0	0	-	2	0	-	0	-	-	-	
105	0	-	-	-	-	0	0	0	-	-	2	-	0	-	-	-	
106	0	-	-	-	-	0	0	0	-	-	-	-	0	-	-	-	
107	0	-	-	-	-	0	0	0	-	-	-	-	2	-	-	-	
108	0	-	-	-	-	0	0	0	-	-	-	-	-	-	-	-	
109	0	-	-	-	-	0	0	0	-	-	-	-	-	-	-	-	
110	0	-	-	-	-	0	0	0	-	-	-	-	-	-	-	-	
111	2	-	-	-	-	0	0	2	-	-	-	-	-	-	-	-	
112	-	-	-	-	-	0	0	-	-	-	-	-	-	-	-	-	
113	-	-	-	-	-	0	0	-	-	-	-	-	-	-	-	-	
114	-	-	-	-	-	0	0	-	-	-	-	-	-	-	-	-	
115	-	-	-	-	-	0	0	-	-	-	-	-	-	-	-	-	
116	-	-	-	-	-	0	0	-	-	-	-	-	-	-	-	-	
117	-	-	-	-	-	0	2	-	-	-	-	-	-	-	-	-	
118	-	-	-	-	-	0	-	-	-	-	-	-	-	-	-	-	
119	-	-	-	-	-	0	-	-	-	-	-	-	-	-	-	-	
120	-	-	-	-	-	2	-	-	-	-	-	-	-	-	-	-	
